Dispatch_Date,Aggravated Assault Firearm,Aggravated Assault No Firearm,All Other Offenses,Burglary Non-Residential,Burglary Residential,DRIVING UNDER THE INFLUENCE,Disorderly Conduct,Fraud,Motor Vehicle Theft,Narcotic / Drug Law Violations,Other Assaults,Other Sex Offenses (Not Commercialized),Rape,Recovered Stolen Motor Vehicle,Robbery Firearm,Robbery No Firearm,Theft from Vehicle,Thefts,Vandalism/Criminal Mischief,Weapon Violations
2015-07-17,2.0,4.0,58.0,,7.0,1.0,2.0,21.0,1.0,11.0,26.0,1.0,2.0,7.0,1.0,6.0,22.0,41.0,19.0,2.0
2015-07-18,1.0,7.0,58.0,,11.0,5.0,2.0,7.0,1.0,13.0,23.0,1.0,1.0,6.0,1.0,5.0,18.0,23.0,17.0,
2015-07-19,6.0,10.0,48.0,1.0,9.0,7.0,3.0,7.0,2.0,2.0,30.0,1.0,2.0,7.0,3.0,6.0,14.0,20.0,17.0,
2015-07-20,8.0,6.0,65.0,2.0,7.0,4.0,4.0,14.0,1.0,,35.0,,5.0,8.0,,3.0,20.0,31.0,26.0,1.0
2015-07-21,8.0,7.0,74.0,1.0,7.0,3.0,,15.0,3.0,7.0,30.0,1.0,3.0,12.0,4.0,4.0,24.0,27.0,19.0,
2015-07-22,10.0,7.0,78.0,1.0,10.0,6.0,8.0,12.0,4.0,13.0,22.0,1.0,2.0,7.0,3.0,1.0,21.0,31.0,23.0,2.0
2015-07-23,2.0,4.0,68.0,1.0,10.0,3.0,2.0,16.0,3.0,8.0,28.0,3.0,1.0,5.0,3.0,3.0,14.0,37.0,13.0,1.0
2015-07-24,,11.0,63.0,1.0,5.0,4.0,5.0,11.0,3.0,7.0,33.0,,1.0,8.0,,2.0,16.0,36.0,21.0,1.0
2015-07-25,1.0,8.0,99.0,,4.0,6.0,2.0,7.0,,8.0,28.0,2.0,1.0,8.0,2.0,4.0,23.0,24.0,19.0,1.0
2015-07-26,4.0,12.0,51.0,,4.0,3.0,3.0,4.0,,2.0,32.0,,1.0,6.0,7.0,2.0,20.0,20.0,25.0,
2015-07-27,4.0,5.0,69.0,,7.0,2.0,2.0,18.0,2.0,1.0,26.0,,1.0,12.0,4.0,7.0,23.0,38.0,21.0,2.0
2015-07-28,5.0,7.0,148.0,2.0,7.0,5.0,3.0,26.0,,9.0,34.0,,2.0,2.0,4.0,4.0,20.0,22.0,17.0,1.0
2015-07-29,4.0,7.0,99.0,1.0,5.0,1.0,5.0,19.0,2.0,3.0,36.0,1.0,2.0,10.0,5.0,5.0,23.0,35.0,13.0,2.0
2015-07-30,2.0,3.0,91.0,,10.0,1.0,4.0,21.0,3.0,9.0,32.0,,,6.0,2.0,7.0,20.0,30.0,15.0,1.0
2015-07-31,2.0,8.0,90.0,,6.0,2.0,1.0,13.0,,11.0,28.0,1.0,3.0,7.0,3.0,8.0,22.0,27.0,21.0,3.0
2015-08-01,5.0,7.0,81.0,1.0,4.0,12.0,,13.0,3.0,7.0,21.0,1.0,2.0,5.0,4.0,7.0,18.0,19.0,18.0,2.0
2015-08-02,3.0,7.0,77.0,4.0,9.0,7.0,2.0,4.0,1.0,9.0,29.0,,,4.0,4.0,4.0,17.0,20.0,21.0,3.0
2015-08-03,1.0,10.0,95.0,5.0,7.0,2.0,4.0,13.0,1.0,2.0,32.0,4.0,2.0,7.0,3.0,5.0,28.0,30.0,26.0,2.0
2015-08-04,,11.0,62.0,,11.0,3.0,2.0,18.0,5.0,11.0,42.0,,1.0,9.0,3.0,3.0,31.0,40.0,32.0,2.0
2015-08-05,5.0,9.0,84.0,,10.0,2.0,1.0,14.0,1.0,12.0,22.0,2.0,1.0,9.0,2.0,5.0,18.0,34.0,20.0,5.0
2015-08-06,2.0,4.0,82.0,1.0,11.0,2.0,1.0,15.0,3.0,13.0,27.0,,,5.0,2.0,2.0,20.0,25.0,23.0,2.0
2015-08-07,1.0,2.0,64.0,4.0,5.0,3.0,4.0,21.0,2.0,11.0,38.0,,1.0,9.0,4.0,1.0,21.0,28.0,23.0,
2015-08-08,3.0,6.0,59.0,1.0,7.0,6.0,5.0,8.0,4.0,4.0,26.0,,1.0,6.0,4.0,5.0,9.0,22.0,24.0,1.0
2015-08-09,5.0,8.0,53.0,2.0,4.0,6.0,3.0,12.0,2.0,4.0,34.0,1.0,2.0,5.0,7.0,5.0,15.0,29.0,12.0,1.0
2015-08-10,3.0,6.0,97.0,3.0,14.0,2.0,1.0,20.0,4.0,3.0,24.0,1.0,,5.0,1.0,6.0,15.0,38.0,28.0,
2015-08-11,5.0,8.0,104.0,2.0,5.0,4.0,1.0,14.0,1.0,2.0,33.0,4.0,4.0,10.0,3.0,3.0,19.0,22.0,27.0,1.0
2015-08-12,9.0,7.0,78.0,,8.0,5.0,2.0,22.0,2.0,5.0,32.0,3.0,1.0,13.0,2.0,8.0,18.0,34.0,21.0,2.0
2015-08-13,8.0,5.0,75.0,,4.0,3.0,1.0,14.0,3.0,8.0,26.0,1.0,5.0,6.0,,4.0,16.0,21.0,26.0,3.0
2015-08-14,6.0,4.0,93.0,1.0,3.0,1.0,3.0,16.0,2.0,5.0,33.0,1.0,,4.0,2.0,1.0,19.0,29.0,14.0,1.0
2015-08-15,5.0,10.0,80.0,1.0,7.0,3.0,6.0,6.0,2.0,5.0,35.0,,3.0,4.0,1.0,4.0,23.0,24.0,16.0,2.0
2015-08-16,4.0,6.0,69.0,,12.0,,1.0,11.0,1.0,6.0,15.0,,4.0,9.0,4.0,4.0,13.0,29.0,18.0,1.0
2015-08-17,3.0,4.0,75.0,1.0,14.0,4.0,4.0,18.0,2.0,7.0,28.0,2.0,1.0,9.0,4.0,2.0,10.0,43.0,21.0,2.0
2015-08-18,3.0,8.0,78.0,2.0,12.0,6.0,,19.0,,3.0,39.0,,2.0,2.0,4.0,5.0,20.0,38.0,15.0,1.0
2015-08-19,2.0,6.0,80.0,4.0,8.0,1.0,,14.0,2.0,7.0,23.0,1.0,1.0,7.0,3.0,5.0,20.0,30.0,29.0,2.0
2015-08-20,,8.0,55.0,3.0,7.0,4.0,2.0,14.0,1.0,7.0,25.0,4.0,2.0,9.0,4.0,4.0,21.0,37.0,12.0,2.0
2015-08-21,4.0,8.0,81.0,2.0,7.0,1.0,4.0,13.0,4.0,6.0,33.0,,1.0,9.0,2.0,3.0,10.0,34.0,23.0,
2015-08-22,6.0,7.0,75.0,2.0,12.0,5.0,6.0,4.0,3.0,5.0,21.0,,,6.0,2.0,6.0,17.0,36.0,12.0,2.0
2015-08-23,2.0,11.0,59.0,1.0,4.0,7.0,2.0,3.0,1.0,5.0,29.0,,2.0,4.0,7.0,,20.0,16.0,26.0,2.0
2015-08-24,2.0,8.0,77.0,2.0,21.0,3.0,6.0,19.0,,2.0,22.0,1.0,,5.0,3.0,10.0,21.0,28.0,25.0,2.0
2015-08-25,7.0,7.0,87.0,6.0,13.0,3.0,4.0,23.0,1.0,5.0,30.0,5.0,,10.0,4.0,3.0,17.0,42.0,24.0,2.0
2015-08-26,11.0,10.0,63.0,3.0,9.0,2.0,,13.0,2.0,9.0,32.0,2.0,1.0,9.0,5.0,6.0,9.0,30.0,17.0,2.0
2015-08-27,,4.0,80.0,1.0,13.0,4.0,2.0,9.0,,8.0,34.0,1.0,3.0,9.0,6.0,7.0,15.0,35.0,20.0,1.0
2015-08-28,,7.0,68.0,1.0,13.0,4.0,4.0,14.0,1.0,13.0,25.0,1.0,5.0,5.0,3.0,4.0,8.0,26.0,13.0,2.0
2015-08-29,7.0,13.0,61.0,5.0,6.0,6.0,5.0,9.0,2.0,7.0,24.0,,,6.0,1.0,6.0,14.0,29.0,26.0,1.0
2015-08-30,9.0,10.0,69.0,1.0,5.0,6.0,2.0,7.0,1.0,2.0,23.0,2.0,2.0,6.0,4.0,4.0,21.0,22.0,15.0,1.0
2015-08-31,4.0,8.0,58.0,2.0,14.0,4.0,3.0,20.0,1.0,3.0,37.0,1.0,4.0,8.0,3.0,5.0,24.0,31.0,16.0,2.0
2015-09-01,5.0,3.0,73.0,,12.0,1.0,2.0,18.0,2.0,12.0,29.0,,1.0,8.0,5.0,6.0,16.0,34.0,20.0,3.0
2015-09-02,2.0,7.0,70.0,2.0,8.0,2.0,,12.0,4.0,8.0,19.0,,3.0,10.0,6.0,5.0,9.0,26.0,20.0,2.0
2015-09-03,3.0,10.0,73.0,,10.0,5.0,4.0,17.0,1.0,11.0,28.0,1.0,1.0,4.0,5.0,5.0,9.0,39.0,13.0,
2015-09-04,1.0,13.0,78.0,2.0,12.0,8.0,6.0,19.0,2.0,13.0,36.0,1.0,2.0,6.0,5.0,4.0,16.0,30.0,23.0,
2015-09-05,4.0,8.0,87.0,1.0,5.0,3.0,7.0,8.0,1.0,7.0,31.0,2.0,2.0,5.0,7.0,4.0,17.0,16.0,26.0,3.0
2015-09-06,6.0,7.0,38.0,1.0,4.0,7.0,3.0,5.0,1.0,2.0,38.0,,2.0,7.0,10.0,5.0,7.0,27.0,20.0,
2015-09-07,1.0,12.0,86.0,1.0,9.0,3.0,2.0,10.0,1.0,2.0,29.0,2.0,2.0,8.0,7.0,6.0,20.0,35.0,18.0,
2015-09-08,2.0,3.0,64.0,1.0,10.0,1.0,5.0,19.0,1.0,16.0,37.0,,3.0,9.0,1.0,8.0,18.0,30.0,23.0,3.0
2015-09-09,1.0,6.0,68.0,,7.0,1.0,2.0,14.0,1.0,8.0,30.0,,1.0,9.0,2.0,5.0,15.0,33.0,23.0,
2015-09-10,2.0,5.0,43.0,,8.0,1.0,1.0,16.0,2.0,8.0,24.0,,1.0,7.0,4.0,3.0,11.0,34.0,18.0,3.0
2015-09-11,1.0,3.0,65.0,3.0,4.0,2.0,6.0,10.0,2.0,8.0,32.0,2.0,4.0,10.0,3.0,,9.0,27.0,19.0,1.0
2015-09-12,5.0,7.0,60.0,1.0,7.0,5.0,,4.0,3.0,8.0,33.0,,2.0,6.0,3.0,2.0,12.0,32.0,26.0,1.0
2015-09-13,3.0,10.0,81.0,4.0,6.0,3.0,3.0,4.0,2.0,2.0,29.0,1.0,1.0,10.0,3.0,6.0,11.0,31.0,20.0,
2015-09-14,3.0,5.0,63.0,4.0,14.0,3.0,1.0,19.0,4.0,4.0,22.0,2.0,1.0,6.0,3.0,4.0,17.0,40.0,20.0,1.0
2015-09-15,3.0,10.0,58.0,1.0,9.0,,4.0,23.0,3.0,15.0,35.0,,3.0,6.0,3.0,4.0,22.0,29.0,26.0,1.0
2015-09-16,3.0,7.0,65.0,3.0,9.0,2.0,5.0,18.0,,15.0,40.0,3.0,1.0,14.0,3.0,1.0,18.0,33.0,22.0,2.0
2015-09-17,2.0,9.0,83.0,1.0,10.0,4.0,5.0,16.0,3.0,13.0,29.0,,1.0,7.0,2.0,4.0,15.0,28.0,18.0,4.0
2015-09-18,5.0,8.0,64.0,,14.0,8.0,2.0,18.0,,9.0,30.0,,1.0,9.0,5.0,4.0,15.0,31.0,28.0,2.0
2015-09-19,,9.0,67.0,1.0,6.0,6.0,1.0,8.0,2.0,3.0,31.0,1.0,,11.0,4.0,2.0,13.0,29.0,28.0,3.0
2015-09-20,1.0,8.0,61.0,1.0,5.0,9.0,4.0,4.0,5.0,4.0,33.0,2.0,1.0,,3.0,2.0,24.0,27.0,26.0,
2015-09-21,5.0,6.0,55.0,1.0,11.0,2.0,3.0,15.0,3.0,5.0,24.0,1.0,2.0,9.0,10.0,4.0,21.0,47.0,19.0,2.0
2015-09-22,11.0,5.0,60.0,,8.0,2.0,1.0,11.0,3.0,8.0,23.0,6.0,3.0,7.0,6.0,4.0,13.0,32.0,25.0,2.0
2015-09-23,6.0,5.0,58.0,1.0,8.0,3.0,7.0,10.0,,5.0,27.0,3.0,1.0,7.0,5.0,3.0,9.0,32.0,25.0,1.0
2015-09-24,1.0,6.0,34.0,,5.0,1.0,2.0,14.0,,4.0,25.0,4.0,1.0,8.0,6.0,7.0,16.0,27.0,18.0,1.0
2015-09-25,3.0,9.0,21.0,,7.0,7.0,3.0,13.0,,6.0,30.0,,,7.0,2.0,4.0,25.0,27.0,19.0,2.0
2015-09-26,3.0,4.0,23.0,1.0,2.0,2.0,2.0,7.0,4.0,3.0,34.0,3.0,,7.0,3.0,4.0,14.0,16.0,22.0,
2015-09-27,6.0,10.0,14.0,1.0,7.0,4.0,1.0,2.0,,1.0,30.0,,1.0,9.0,5.0,5.0,13.0,20.0,26.0,1.0
2015-09-28,4.0,4.0,26.0,,10.0,1.0,1.0,12.0,3.0,4.0,25.0,,1.0,5.0,4.0,1.0,18.0,38.0,15.0,
2015-09-29,3.0,7.0,44.0,2.0,9.0,2.0,1.0,23.0,4.0,6.0,25.0,2.0,3.0,6.0,10.0,,11.0,34.0,19.0,5.0
2015-09-30,1.0,9.0,40.0,1.0,13.0,2.0,1.0,13.0,2.0,8.0,26.0,,2.0,9.0,6.0,1.0,20.0,29.0,24.0,2.0
2015-10-01,1.0,4.0,50.0,1.0,13.0,4.0,1.0,11.0,,13.0,26.0,,1.0,3.0,5.0,2.0,12.0,23.0,10.0,
2015-10-02,1.0,8.0,27.0,2.0,9.0,2.0,,14.0,,2.0,22.0,,1.0,1.0,3.0,,11.0,13.0,13.0,1.0
2015-10-03,3.0,5.0,64.0,,5.0,5.0,2.0,6.0,,5.0,21.0,,,6.0,2.0,7.0,13.0,22.0,21.0,1.0
2015-10-04,3.0,4.0,50.0,1.0,10.0,6.0,3.0,5.0,1.0,3.0,23.0,1.0,,6.0,1.0,2.0,12.0,19.0,26.0,
2015-10-05,3.0,4.0,53.0,1.0,9.0,3.0,2.0,12.0,4.0,3.0,34.0,,2.0,9.0,2.0,2.0,22.0,25.0,21.0,1.0
2015-10-06,2.0,6.0,69.0,,8.0,4.0,4.0,13.0,3.0,14.0,36.0,,2.0,4.0,4.0,2.0,25.0,31.0,10.0,2.0
2015-10-07,1.0,11.0,53.0,7.0,10.0,4.0,3.0,12.0,4.0,12.0,32.0,1.0,1.0,10.0,4.0,4.0,17.0,23.0,22.0,3.0
2015-10-08,2.0,3.0,55.0,3.0,13.0,4.0,1.0,22.0,3.0,10.0,31.0,2.0,,3.0,6.0,7.0,9.0,25.0,11.0,1.0
2015-10-09,2.0,4.0,53.0,2.0,7.0,6.0,4.0,21.0,6.0,7.0,32.0,,2.0,7.0,5.0,2.0,14.0,25.0,18.0,1.0
2015-10-10,,2.0,85.0,2.0,9.0,8.0,6.0,12.0,2.0,8.0,26.0,,,7.0,3.0,5.0,11.0,19.0,19.0,
2015-10-11,3.0,9.0,81.0,2.0,4.0,4.0,9.0,3.0,4.0,5.0,28.0,,,9.0,3.0,5.0,9.0,8.0,12.0,
2015-10-12,,6.0,73.0,3.0,9.0,2.0,,11.0,1.0,4.0,31.0,1.0,,8.0,4.0,5.0,18.0,17.0,25.0,
2015-10-13,,5.0,60.0,2.0,13.0,1.0,1.0,15.0,4.0,7.0,36.0,1.0,2.0,7.0,2.0,4.0,18.0,34.0,23.0,5.0
2015-10-14,4.0,10.0,79.0,1.0,7.0,6.0,1.0,24.0,5.0,6.0,29.0,,2.0,4.0,5.0,6.0,15.0,26.0,18.0,6.0
2015-10-15,3.0,8.0,61.0,6.0,9.0,4.0,2.0,15.0,2.0,10.0,19.0,,1.0,5.0,3.0,5.0,15.0,28.0,17.0,
2015-10-16,3.0,3.0,46.0,,6.0,2.0,6.0,17.0,4.0,7.0,35.0,2.0,,5.0,5.0,4.0,6.0,19.0,17.0,3.0
2015-10-17,2.0,6.0,49.0,,12.0,7.0,7.0,13.0,2.0,1.0,14.0,1.0,2.0,5.0,5.0,5.0,18.0,11.0,15.0,3.0
2015-10-18,3.0,7.0,40.0,,4.0,5.0,4.0,9.0,2.0,4.0,25.0,,,2.0,,3.0,11.0,20.0,21.0,1.0
2015-10-19,3.0,8.0,45.0,2.0,15.0,4.0,2.0,9.0,2.0,3.0,36.0,,,11.0,3.0,2.0,16.0,23.0,16.0,
2015-10-20,5.0,9.0,54.0,,18.0,3.0,,15.0,1.0,12.0,33.0,,1.0,9.0,6.0,2.0,14.0,24.0,16.0,5.0
2015-10-21,1.0,7.0,57.0,,7.0,2.0,2.0,20.0,2.0,7.0,42.0,5.0,1.0,8.0,8.0,7.0,14.0,30.0,16.0,3.0
2015-10-22,3.0,12.0,64.0,4.0,8.0,4.0,3.0,15.0,,13.0,28.0,1.0,3.0,7.0,3.0,4.0,22.0,24.0,22.0,1.0
2015-10-23,1.0,13.0,39.0,,13.0,6.0,1.0,10.0,1.0,5.0,38.0,2.0,2.0,7.0,6.0,2.0,14.0,33.0,16.0,3.0
2015-10-24,1.0,7.0,76.0,,11.0,10.0,2.0,2.0,5.0,6.0,22.0,,,9.0,7.0,4.0,17.0,24.0,12.0,2.0
2015-10-25,1.0,8.0,53.0,1.0,4.0,5.0,3.0,7.0,3.0,3.0,29.0,2.0,1.0,6.0,2.0,3.0,13.0,29.0,22.0,
2015-10-26,1.0,6.0,52.0,1.0,12.0,1.0,3.0,22.0,2.0,5.0,30.0,2.0,3.0,8.0,4.0,9.0,13.0,30.0,19.0,2.0
2015-10-27,1.0,5.0,51.0,,10.0,1.0,4.0,25.0,4.0,18.0,30.0,,,10.0,5.0,9.0,15.0,37.0,18.0,4.0
2015-10-28,2.0,6.0,41.0,1.0,6.0,2.0,1.0,13.0,6.0,6.0,38.0,1.0,,8.0,3.0,5.0,12.0,22.0,11.0,6.0
2015-10-29,2.0,5.0,52.0,2.0,11.0,2.0,10.0,15.0,1.0,9.0,33.0,2.0,1.0,6.0,3.0,1.0,16.0,24.0,12.0,2.0
2015-10-30,1.0,3.0,45.0,,4.0,,2.0,17.0,3.0,14.0,39.0,1.0,2.0,13.0,5.0,4.0,10.0,37.0,38.0,1.0
2015-10-31,1.0,8.0,42.0,,8.0,7.0,,6.0,,2.0,27.0,1.0,,4.0,3.0,3.0,19.0,20.0,36.0,3.0
2015-11-01,6.0,7.0,34.0,,5.0,10.0,2.0,11.0,3.0,2.0,26.0,2.0,3.0,6.0,4.0,9.0,14.0,19.0,28.0,1.0
2015-11-02,3.0,6.0,60.0,4.0,8.0,4.0,3.0,14.0,,3.0,34.0,2.0,5.0,4.0,4.0,6.0,12.0,40.0,17.0,
2015-11-03,3.0,1.0,48.0,3.0,7.0,2.0,4.0,15.0,1.0,4.0,28.0,2.0,3.0,5.0,6.0,4.0,17.0,29.0,19.0,2.0
2015-11-04,1.0,10.0,48.0,1.0,7.0,6.0,,15.0,2.0,11.0,21.0,,,10.0,3.0,2.0,14.0,34.0,21.0,2.0
2015-11-05,4.0,6.0,55.0,1.0,8.0,,3.0,13.0,2.0,10.0,39.0,,1.0,7.0,3.0,5.0,14.0,25.0,18.0,1.0
2015-11-06,2.0,5.0,49.0,1.0,8.0,4.0,9.0,20.0,1.0,14.0,26.0,2.0,2.0,6.0,5.0,4.0,13.0,21.0,19.0,2.0
2015-11-07,4.0,7.0,117.0,,8.0,5.0,11.0,8.0,3.0,6.0,29.0,1.0,1.0,9.0,4.0,7.0,15.0,22.0,21.0,
2015-11-08,2.0,16.0,38.0,,5.0,5.0,3.0,4.0,,4.0,27.0,,1.0,7.0,2.0,3.0,18.0,20.0,17.0,
2015-11-09,1.0,7.0,56.0,2.0,6.0,4.0,1.0,13.0,1.0,8.0,26.0,,3.0,11.0,1.0,3.0,17.0,34.0,20.0,3.0
2015-11-10,1.0,2.0,23.0,3.0,7.0,5.0,6.0,15.0,2.0,10.0,34.0,,1.0,12.0,9.0,3.0,16.0,34.0,15.0,5.0
2015-11-11,1.0,5.0,50.0,2.0,6.0,3.0,3.0,8.0,1.0,10.0,34.0,1.0,2.0,12.0,4.0,4.0,17.0,25.0,23.0,1.0
2015-11-12,2.0,9.0,48.0,,11.0,3.0,3.0,15.0,3.0,12.0,32.0,,2.0,7.0,1.0,7.0,20.0,27.0,21.0,2.0
2015-11-13,2.0,8.0,50.0,,4.0,5.0,3.0,18.0,,6.0,27.0,1.0,2.0,9.0,4.0,4.0,10.0,31.0,19.0,3.0
2015-11-14,1.0,6.0,48.0,2.0,2.0,5.0,3.0,5.0,3.0,6.0,23.0,,,2.0,4.0,2.0,14.0,26.0,10.0,1.0
2015-11-15,2.0,2.0,54.0,1.0,1.0,8.0,2.0,3.0,1.0,1.0,25.0,,,1.0,2.0,4.0,13.0,27.0,23.0,2.0
2015-11-16,3.0,6.0,49.0,1.0,9.0,1.0,,5.0,6.0,6.0,27.0,,,8.0,2.0,10.0,14.0,18.0,23.0,
2015-11-17,2.0,2.0,73.0,3.0,11.0,3.0,6.0,17.0,1.0,13.0,20.0,1.0,2.0,8.0,3.0,2.0,18.0,36.0,23.0,
2015-11-18,3.0,3.0,51.0,1.0,10.0,1.0,3.0,19.0,,15.0,28.0,,1.0,11.0,,6.0,7.0,19.0,11.0,4.0
2015-11-19,3.0,9.0,44.0,1.0,8.0,1.0,6.0,20.0,4.0,2.0,26.0,2.0,2.0,4.0,4.0,3.0,15.0,28.0,18.0,1.0
2015-11-20,2.0,8.0,33.0,,12.0,6.0,5.0,16.0,2.0,17.0,40.0,2.0,1.0,2.0,1.0,6.0,26.0,22.0,19.0,2.0
2015-11-21,,8.0,38.0,1.0,5.0,12.0,3.0,8.0,2.0,11.0,29.0,3.0,,5.0,4.0,3.0,24.0,18.0,16.0,
2015-11-22,1.0,5.0,38.0,,5.0,8.0,2.0,5.0,1.0,3.0,18.0,1.0,5.0,2.0,2.0,3.0,14.0,13.0,21.0,1.0
2015-11-23,1.0,8.0,27.0,5.0,7.0,,5.0,17.0,3.0,8.0,28.0,1.0,2.0,8.0,3.0,1.0,15.0,33.0,25.0,1.0
2015-11-24,2.0,6.0,55.0,,6.0,3.0,6.0,20.0,1.0,8.0,23.0,3.0,,7.0,3.0,9.0,15.0,29.0,16.0,3.0
2015-11-25,3.0,10.0,32.0,1.0,7.0,4.0,5.0,17.0,,7.0,18.0,1.0,1.0,11.0,2.0,5.0,12.0,15.0,14.0,3.0
2015-11-26,3.0,6.0,14.0,,5.0,2.0,,6.0,,,18.0,,,3.0,3.0,2.0,10.0,5.0,18.0,1.0
2015-11-27,2.0,6.0,43.0,,7.0,6.0,3.0,9.0,3.0,3.0,16.0,2.0,,5.0,2.0,4.0,15.0,35.0,28.0,
2015-11-28,1.0,2.0,58.0,1.0,8.0,10.0,11.0,2.0,,5.0,21.0,1.0,2.0,5.0,1.0,3.0,22.0,20.0,17.0,1.0
2015-11-29,2.0,6.0,36.0,,8.0,5.0,2.0,6.0,2.0,3.0,19.0,,2.0,4.0,2.0,2.0,23.0,16.0,22.0,
2015-11-30,4.0,12.0,28.0,2.0,11.0,1.0,,13.0,2.0,5.0,27.0,3.0,2.0,6.0,2.0,5.0,17.0,31.0,27.0,2.0
2015-12-01,5.0,5.0,35.0,1.0,6.0,3.0,1.0,20.0,1.0,6.0,26.0,2.0,,3.0,5.0,2.0,14.0,19.0,12.0,2.0
2015-12-02,1.0,3.0,30.0,,9.0,7.0,3.0,12.0,1.0,10.0,33.0,3.0,,7.0,6.0,6.0,11.0,19.0,19.0,2.0
2015-12-03,1.0,3.0,45.0,,5.0,4.0,,15.0,4.0,8.0,27.0,1.0,3.0,8.0,2.0,4.0,18.0,33.0,22.0,4.0
2015-12-04,1.0,3.0,49.0,1.0,10.0,6.0,2.0,15.0,2.0,6.0,39.0,3.0,3.0,8.0,3.0,7.0,12.0,31.0,10.0,2.0
2015-12-05,2.0,8.0,78.0,1.0,5.0,8.0,5.0,8.0,2.0,5.0,26.0,,,5.0,1.0,2.0,6.0,22.0,20.0,2.0
2015-12-06,4.0,4.0,41.0,1.0,3.0,9.0,4.0,10.0,2.0,2.0,26.0,,1.0,4.0,4.0,4.0,28.0,20.0,21.0,1.0
2015-12-07,3.0,6.0,45.0,1.0,8.0,1.0,4.0,12.0,1.0,4.0,40.0,,1.0,5.0,4.0,4.0,14.0,28.0,14.0,2.0
2015-12-08,4.0,10.0,43.0,,8.0,6.0,4.0,14.0,,10.0,38.0,1.0,1.0,13.0,7.0,2.0,11.0,17.0,19.0,2.0
2015-12-09,,3.0,35.0,,5.0,5.0,4.0,11.0,2.0,18.0,27.0,5.0,,12.0,2.0,10.0,11.0,31.0,25.0,2.0
2015-12-10,3.0,9.0,41.0,,6.0,5.0,12.0,15.0,1.0,11.0,37.0,2.0,1.0,6.0,1.0,3.0,17.0,31.0,16.0,1.0
2015-12-11,4.0,5.0,53.0,2.0,6.0,3.0,7.0,15.0,1.0,13.0,37.0,,1.0,5.0,1.0,3.0,10.0,26.0,18.0,1.0
2015-12-12,1.0,4.0,52.0,1.0,6.0,5.0,2.0,9.0,3.0,6.0,33.0,,1.0,9.0,3.0,3.0,14.0,23.0,24.0,1.0
2015-12-13,2.0,6.0,34.0,2.0,4.0,6.0,4.0,9.0,3.0,3.0,36.0,1.0,2.0,9.0,3.0,4.0,11.0,13.0,24.0,
2015-12-14,3.0,7.0,44.0,2.0,14.0,1.0,2.0,11.0,2.0,6.0,29.0,,1.0,11.0,5.0,2.0,13.0,35.0,10.0,2.0
2015-12-15,3.0,13.0,43.0,1.0,9.0,2.0,,14.0,2.0,6.0,41.0,1.0,2.0,7.0,2.0,4.0,17.0,31.0,16.0,
2015-12-16,5.0,3.0,43.0,,6.0,2.0,3.0,20.0,1.0,15.0,33.0,,,9.0,2.0,5.0,12.0,28.0,22.0,1.0
2015-12-17,2.0,6.0,38.0,1.0,4.0,2.0,1.0,15.0,1.0,10.0,35.0,2.0,1.0,8.0,3.0,2.0,12.0,26.0,17.0,1.0
2015-12-18,4.0,4.0,41.0,1.0,8.0,8.0,3.0,10.0,1.0,9.0,21.0,,1.0,11.0,6.0,3.0,17.0,34.0,16.0,
2015-12-19,4.0,3.0,53.0,1.0,7.0,5.0,2.0,7.0,2.0,5.0,23.0,,3.0,4.0,1.0,4.0,5.0,27.0,16.0,2.0
2015-12-20,1.0,8.0,23.0,1.0,3.0,6.0,4.0,6.0,,1.0,20.0,,,2.0,3.0,4.0,13.0,25.0,26.0,
2015-12-21,1.0,4.0,33.0,1.0,11.0,2.0,3.0,10.0,1.0,5.0,29.0,1.0,1.0,7.0,4.0,7.0,15.0,32.0,18.0,
2015-12-22,1.0,7.0,48.0,2.0,11.0,2.0,4.0,13.0,3.0,4.0,30.0,7.0,,2.0,5.0,4.0,17.0,30.0,23.0,4.0
2015-12-23,6.0,5.0,38.0,,14.0,6.0,2.0,19.0,1.0,4.0,28.0,1.0,1.0,5.0,7.0,2.0,18.0,27.0,11.0,2.0
2015-12-24,5.0,3.0,25.0,1.0,6.0,8.0,,7.0,2.0,2.0,18.0,,4.0,1.0,1.0,2.0,16.0,31.0,13.0,1.0
2015-12-25,3.0,7.0,9.0,1.0,6.0,2.0,1.0,1.0,2.0,,22.0,1.0,,4.0,1.0,2.0,4.0,13.0,17.0,1.0
2015-12-26,3.0,8.0,47.0,1.0,7.0,2.0,6.0,5.0,2.0,4.0,26.0,,,5.0,6.0,5.0,8.0,15.0,20.0,1.0
2015-12-27,6.0,6.0,33.0,,7.0,7.0,,4.0,1.0,5.0,23.0,,,5.0,2.0,3.0,21.0,16.0,24.0,1.0
2015-12-28,1.0,8.0,33.0,2.0,12.0,,4.0,16.0,4.0,4.0,25.0,2.0,1.0,4.0,3.0,7.0,16.0,24.0,19.0,
2015-12-29,2.0,4.0,61.0,2.0,6.0,2.0,,14.0,5.0,14.0,19.0,1.0,,6.0,,6.0,16.0,30.0,20.0,3.0
2015-12-30,1.0,5.0,46.0,,10.0,7.0,2.0,12.0,1.0,9.0,28.0,3.0,4.0,4.0,,3.0,10.0,24.0,18.0,3.0
2015-12-31,5.0,4.0,38.0,1.0,8.0,4.0,1.0,11.0,,10.0,14.0,2.0,1.0,10.0,2.0,2.0,13.0,27.0,14.0,4.0
