Dispatch_Date,Aggravated Assault Firearm,Aggravated Assault No Firearm,All Other Offenses,Burglary Non-Residential,Burglary Residential,DRIVING UNDER THE INFLUENCE,Disorderly Conduct,Fraud,Motor Vehicle Theft,Narcotic / Drug Law Violations,Other Assaults,Other Sex Offenses (Not Commercialized),Prostitution and Commercialized Vice,Recovered Stolen Motor Vehicle,Robbery Firearm,Robbery No Firearm,Theft from Vehicle,Thefts,Vandalism/Criminal Mischief,Weapon Violations
2014-08-25,2.0,15.0,87.0,4.0,25.0,4.0,5.0,38.0,9.0,15.0,48.0,4.0,,16.0,10.0,6.0,36.0,67.0,33.0,3.0
2014-08-26,4.0,16.0,104.0,3.0,24.0,3.0,9.0,23.0,14.0,34.0,39.0,1.0,5.0,20.0,4.0,9.0,27.0,64.0,25.0,5.0
2014-08-27,11.0,13.0,89.0,8.0,11.0,2.0,5.0,31.0,7.0,33.0,43.0,3.0,8.0,19.0,8.0,8.0,33.0,59.0,26.0,1.0
2014-08-28,3.0,9.0,108.0,1.0,23.0,6.0,5.0,26.0,3.0,28.0,36.0,4.0,8.0,22.0,9.0,7.0,32.0,51.0,34.0,4.0
2014-08-29,6.0,7.0,87.0,6.0,20.0,10.0,7.0,22.0,5.0,27.0,33.0,2.0,,20.0,8.0,11.0,30.0,56.0,34.0,1.0
2014-08-30,3.0,14.0,101.0,3.0,11.0,11.0,4.0,9.0,5.0,29.0,43.0,1.0,1.0,9.0,4.0,6.0,21.0,40.0,26.0,
2014-08-31,5.0,16.0,88.0,1.0,13.0,10.0,3.0,4.0,3.0,13.0,58.0,3.0,,9.0,8.0,11.0,25.0,41.0,33.0,4.0
2014-09-01,9.0,13.0,70.0,4.0,12.0,7.0,2.0,5.0,5.0,13.0,38.0,2.0,,18.0,14.0,9.0,21.0,42.0,37.0,
2014-09-02,7.0,11.0,100.0,7.0,19.0,8.0,17.0,35.0,5.0,35.0,61.0,2.0,8.0,27.0,4.0,16.0,35.0,50.0,30.0,2.0
2014-09-03,4.0,13.0,131.0,8.0,19.0,7.0,6.0,27.0,10.0,35.0,42.0,,5.0,19.0,8.0,11.0,32.0,50.0,32.0,
2014-09-04,4.0,12.0,119.0,2.0,21.0,4.0,20.0,30.0,6.0,37.0,46.0,2.0,5.0,17.0,8.0,11.0,34.0,58.0,31.0,3.0
2014-09-05,4.0,10.0,127.0,5.0,19.0,15.0,13.0,31.0,9.0,27.0,42.0,3.0,5.0,17.0,4.0,7.0,30.0,60.0,36.0,1.0
2014-09-06,3.0,16.0,157.0,3.0,13.0,10.0,17.0,22.0,6.0,31.0,44.0,1.0,3.0,21.0,5.0,9.0,30.0,37.0,36.0,5.0
2014-09-07,3.0,21.0,92.0,,15.0,9.0,7.0,19.0,5.0,10.0,59.0,,,12.0,9.0,8.0,34.0,39.0,30.0,2.0
2014-09-08,2.0,12.0,76.0,6.0,16.0,6.0,5.0,37.0,3.0,15.0,50.0,1.0,,16.0,9.0,11.0,34.0,58.0,29.0,2.0
2014-09-09,7.0,9.0,86.0,5.0,18.0,6.0,6.0,34.0,5.0,31.0,50.0,5.0,4.0,17.0,11.0,7.0,29.0,50.0,32.0,5.0
2014-09-10,6.0,12.0,94.0,2.0,19.0,4.0,4.0,38.0,2.0,32.0,42.0,2.0,9.0,27.0,9.0,8.0,32.0,48.0,31.0,3.0
2014-09-11,3.0,9.0,108.0,14.0,19.0,7.0,11.0,38.0,5.0,27.0,78.0,3.0,4.0,20.0,4.0,8.0,25.0,41.0,27.0,2.0
2014-09-12,3.0,7.0,94.0,1.0,16.0,13.0,13.0,45.0,5.0,23.0,62.0,2.0,5.0,18.0,4.0,5.0,29.0,51.0,28.0,2.0
2014-09-13,4.0,16.0,95.0,4.0,11.0,15.0,9.0,27.0,3.0,22.0,45.0,,5.0,14.0,4.0,11.0,10.0,47.0,26.0,1.0
2014-09-14,2.0,16.0,60.0,5.0,11.0,7.0,2.0,16.0,3.0,6.0,46.0,1.0,,13.0,9.0,10.0,27.0,50.0,50.0,2.0
2014-09-15,3.0,16.0,83.0,5.0,30.0,7.0,6.0,35.0,2.0,21.0,59.0,1.0,,15.0,5.0,10.0,49.0,52.0,33.0,3.0
2014-09-16,5.0,8.0,106.0,2.0,19.0,4.0,8.0,46.0,11.0,18.0,67.0,7.0,8.0,21.0,8.0,8.0,41.0,57.0,33.0,2.0
2014-09-17,2.0,11.0,125.0,2.0,21.0,9.0,8.0,44.0,1.0,31.0,70.0,2.0,5.0,22.0,5.0,6.0,42.0,58.0,26.0,7.0
2014-09-18,3.0,13.0,115.0,4.0,18.0,7.0,18.0,35.0,3.0,34.0,58.0,5.0,1.0,15.0,8.0,9.0,33.0,51.0,21.0,11.0
2014-09-19,3.0,9.0,135.0,2.0,18.0,13.0,15.0,38.0,3.0,29.0,65.0,2.0,3.0,19.0,6.0,11.0,33.0,55.0,45.0,5.0
2014-09-20,3.0,10.0,94.0,2.0,20.0,10.0,9.0,26.0,8.0,19.0,47.0,1.0,,19.0,5.0,8.0,28.0,60.0,33.0,1.0
2014-09-21,7.0,11.0,74.0,3.0,16.0,9.0,11.0,11.0,8.0,9.0,62.0,3.0,6.0,19.0,8.0,7.0,37.0,48.0,42.0,4.0
2014-09-22,3.0,7.0,76.0,2.0,24.0,10.0,3.0,33.0,7.0,17.0,58.0,3.0,,18.0,2.0,6.0,26.0,72.0,34.0,3.0
2014-09-23,4.0,11.0,95.0,10.0,16.0,5.0,9.0,44.0,5.0,33.0,57.0,2.0,13.0,21.0,5.0,2.0,20.0,63.0,36.0,7.0
2014-09-24,5.0,6.0,104.0,1.0,16.0,4.0,13.0,35.0,7.0,33.0,52.0,3.0,1.0,23.0,8.0,13.0,18.0,66.0,27.0,5.0
2014-09-25,10.0,14.0,116.0,6.0,23.0,5.0,5.0,28.0,3.0,30.0,43.0,4.0,4.0,13.0,11.0,8.0,31.0,45.0,29.0,5.0
2014-09-26,5.0,12.0,117.0,1.0,17.0,15.0,6.0,35.0,9.0,28.0,43.0,,8.0,22.0,2.0,6.0,26.0,52.0,30.0,7.0
2014-09-27,6.0,10.0,114.0,1.0,12.0,12.0,10.0,29.0,1.0,18.0,56.0,,3.0,7.0,5.0,8.0,16.0,51.0,44.0,2.0
2014-09-28,7.0,14.0,78.0,1.0,10.0,13.0,10.0,12.0,4.0,7.0,55.0,4.0,,18.0,4.0,9.0,26.0,45.0,36.0,
2014-09-29,6.0,10.0,90.0,4.0,21.0,6.0,11.0,35.0,5.0,12.0,60.0,4.0,,23.0,12.0,2.0,41.0,44.0,42.0,6.0
2014-09-30,9.0,12.0,92.0,5.0,18.0,10.0,8.0,34.0,4.0,25.0,56.0,4.0,11.0,19.0,4.0,8.0,30.0,65.0,36.0,2.0
2014-10-01,3.0,8.0,105.0,11.0,19.0,9.0,8.0,30.0,5.0,26.0,73.0,6.0,8.0,17.0,11.0,12.0,32.0,65.0,38.0,7.0
2014-10-02,6.0,25.0,114.0,2.0,18.0,9.0,14.0,45.0,5.0,44.0,67.0,1.0,8.0,9.0,9.0,8.0,30.0,42.0,30.0,4.0
2014-10-03,4.0,13.0,89.0,3.0,24.0,10.0,3.0,47.0,6.0,29.0,50.0,,6.0,16.0,7.0,4.0,32.0,49.0,27.0,2.0
2014-10-04,7.0,11.0,94.0,3.0,14.0,7.0,6.0,29.0,6.0,27.0,43.0,,3.0,22.0,11.0,8.0,32.0,48.0,28.0,4.0
2014-10-05,5.0,14.0,77.0,,20.0,17.0,4.0,19.0,10.0,10.0,54.0,2.0,,12.0,8.0,2.0,40.0,38.0,36.0,2.0
2014-10-06,5.0,14.0,80.0,25.0,17.0,9.0,6.0,36.0,7.0,16.0,54.0,2.0,4.0,27.0,9.0,11.0,41.0,58.0,29.0,1.0
2014-10-07,9.0,14.0,76.0,6.0,27.0,2.0,10.0,53.0,9.0,23.0,55.0,5.0,6.0,15.0,4.0,14.0,29.0,65.0,44.0,5.0
2014-10-08,3.0,13.0,87.0,5.0,19.0,8.0,16.0,40.0,7.0,24.0,61.0,5.0,6.0,17.0,6.0,9.0,41.0,50.0,38.0,4.0
2014-10-09,2.0,13.0,94.0,4.0,18.0,4.0,12.0,46.0,7.0,37.0,66.0,5.0,6.0,15.0,3.0,8.0,43.0,55.0,36.0,5.0
2014-10-10,3.0,8.0,98.0,5.0,19.0,14.0,6.0,45.0,4.0,27.0,63.0,4.0,3.0,21.0,10.0,7.0,50.0,56.0,30.0,3.0
2014-10-11,4.0,8.0,110.0,2.0,15.0,13.0,10.0,37.0,3.0,26.0,36.0,,4.0,14.0,4.0,11.0,35.0,39.0,40.0,4.0
2014-10-12,5.0,14.0,91.0,2.0,16.0,17.0,4.0,18.0,5.0,7.0,43.0,2.0,,15.0,7.0,8.0,28.0,34.0,24.0,3.0
2014-10-13,6.0,13.0,81.0,7.0,22.0,5.0,3.0,32.0,2.0,16.0,47.0,5.0,6.0,20.0,9.0,10.0,34.0,54.0,36.0,2.0
2014-10-14,9.0,17.0,106.0,1.0,25.0,4.0,9.0,42.0,2.0,26.0,69.0,,6.0,28.0,12.0,12.0,40.0,56.0,33.0,6.0
2014-10-15,4.0,16.0,96.0,3.0,18.0,4.0,15.0,45.0,8.0,21.0,53.0,3.0,3.0,19.0,7.0,12.0,31.0,49.0,34.0,3.0
2014-10-16,2.0,16.0,101.0,3.0,15.0,10.0,9.0,24.0,3.0,27.0,76.0,,3.0,17.0,8.0,12.0,30.0,60.0,27.0,2.0
2014-10-17,3.0,10.0,93.0,1.0,20.0,8.0,7.0,32.0,5.0,25.0,77.0,5.0,10.0,11.0,6.0,11.0,28.0,61.0,46.0,8.0
2014-10-18,7.0,16.0,110.0,4.0,14.0,13.0,6.0,20.0,2.0,25.0,40.0,2.0,8.0,20.0,4.0,9.0,34.0,51.0,45.0,
2014-10-19,5.0,6.0,93.0,1.0,14.0,12.0,9.0,8.0,5.0,13.0,49.0,1.0,,10.0,7.0,6.0,24.0,52.0,35.0,4.0
2014-10-20,3.0,14.0,69.0,6.0,24.0,5.0,7.0,50.0,2.0,8.0,61.0,4.0,,26.0,11.0,3.0,43.0,54.0,30.0,3.0
2014-10-21,4.0,17.0,92.0,3.0,17.0,6.0,17.0,36.0,7.0,22.0,54.0,2.0,8.0,20.0,5.0,4.0,42.0,59.0,20.0,6.0
2014-10-22,1.0,7.0,65.0,3.0,19.0,9.0,7.0,44.0,11.0,16.0,60.0,3.0,3.0,22.0,13.0,5.0,44.0,58.0,35.0,7.0
2014-10-23,3.0,12.0,89.0,5.0,14.0,4.0,10.0,39.0,2.0,22.0,54.0,1.0,6.0,21.0,9.0,9.0,35.0,47.0,29.0,6.0
2014-10-24,9.0,5.0,120.0,4.0,12.0,8.0,4.0,47.0,11.0,24.0,45.0,,7.0,23.0,11.0,9.0,47.0,65.0,28.0,1.0
2014-10-25,8.0,11.0,94.0,2.0,17.0,10.0,7.0,23.0,5.0,15.0,49.0,,7.0,15.0,10.0,4.0,55.0,47.0,37.0,1.0
2014-10-26,2.0,4.0,57.0,9.0,14.0,16.0,4.0,13.0,3.0,4.0,52.0,1.0,,14.0,6.0,6.0,37.0,38.0,33.0,1.0
2014-10-27,3.0,15.0,106.0,2.0,30.0,3.0,7.0,37.0,10.0,12.0,56.0,2.0,,23.0,6.0,4.0,42.0,47.0,44.0,5.0
2014-10-28,3.0,9.0,143.0,,21.0,4.0,9.0,34.0,4.0,21.0,65.0,4.0,11.0,23.0,3.0,13.0,43.0,57.0,29.0,7.0
2014-10-29,5.0,12.0,99.0,2.0,21.0,2.0,15.0,31.0,6.0,21.0,61.0,4.0,5.0,15.0,11.0,11.0,46.0,49.0,30.0,3.0
2014-10-30,7.0,9.0,112.0,5.0,17.0,10.0,7.0,32.0,6.0,22.0,48.0,5.0,7.0,16.0,9.0,15.0,33.0,64.0,57.0,2.0
2014-10-31,5.0,13.0,83.0,5.0,23.0,14.0,5.0,39.0,4.0,16.0,63.0,,7.0,16.0,8.0,10.0,22.0,38.0,45.0,8.0
2014-11-01,4.0,13.0,84.0,1.0,14.0,18.0,7.0,17.0,4.0,15.0,45.0,1.0,4.0,21.0,9.0,9.0,40.0,51.0,26.0,3.0
2014-11-02,4.0,11.0,85.0,4.0,9.0,12.0,7.0,15.0,5.0,6.0,46.0,1.0,3.0,10.0,5.0,7.0,36.0,40.0,45.0,
2014-11-03,4.0,14.0,107.0,4.0,14.0,7.0,11.0,46.0,3.0,7.0,41.0,4.0,,21.0,5.0,8.0,37.0,50.0,36.0,2.0
2014-11-04,2.0,12.0,88.0,1.0,21.0,11.0,10.0,50.0,2.0,19.0,40.0,3.0,9.0,28.0,9.0,7.0,32.0,48.0,31.0,1.0
2014-11-05,2.0,8.0,109.0,1.0,19.0,8.0,15.0,36.0,3.0,28.0,55.0,3.0,10.0,19.0,4.0,11.0,36.0,46.0,40.0,3.0
2014-11-06,7.0,13.0,97.0,2.0,19.0,12.0,16.0,41.0,5.0,21.0,50.0,3.0,2.0,10.0,7.0,11.0,40.0,50.0,21.0,6.0
2014-11-07,4.0,14.0,130.0,1.0,26.0,13.0,14.0,48.0,9.0,29.0,50.0,2.0,11.0,27.0,4.0,9.0,33.0,52.0,33.0,2.0
2014-11-08,4.0,11.0,118.0,3.0,11.0,16.0,13.0,33.0,9.0,22.0,49.0,1.0,8.0,17.0,14.0,8.0,29.0,42.0,39.0,2.0
2014-11-09,6.0,7.0,94.0,3.0,9.0,8.0,8.0,21.0,5.0,7.0,36.0,1.0,,17.0,4.0,4.0,41.0,34.0,50.0,1.0
2014-11-10,7.0,6.0,125.0,,22.0,9.0,11.0,35.0,2.0,11.0,58.0,2.0,,18.0,5.0,9.0,39.0,62.0,35.0,3.0
2014-11-11,8.0,13.0,101.0,1.0,17.0,10.0,12.0,28.0,7.0,33.0,42.0,3.0,10.0,19.0,9.0,6.0,32.0,56.0,24.0,
2014-11-12,5.0,16.0,93.0,1.0,16.0,5.0,25.0,43.0,6.0,18.0,41.0,5.0,6.0,14.0,12.0,13.0,40.0,52.0,36.0,4.0
2014-11-13,2.0,9.0,113.0,2.0,14.0,6.0,7.0,41.0,2.0,34.0,50.0,3.0,6.0,17.0,7.0,7.0,29.0,36.0,20.0,3.0
2014-11-14,4.0,9.0,77.0,2.0,12.0,11.0,14.0,45.0,5.0,28.0,56.0,5.0,3.0,9.0,8.0,8.0,38.0,74.0,26.0,3.0
2014-11-15,1.0,16.0,90.0,1.0,11.0,18.0,9.0,27.0,4.0,18.0,47.0,,4.0,7.0,5.0,7.0,27.0,43.0,31.0,3.0
2014-11-16,1.0,8.0,53.0,2.0,11.0,17.0,3.0,16.0,2.0,4.0,50.0,,,12.0,9.0,7.0,40.0,35.0,35.0,2.0
2014-11-17,2.0,10.0,82.0,4.0,20.0,6.0,4.0,34.0,5.0,8.0,60.0,1.0,,15.0,7.0,10.0,44.0,49.0,25.0,1.0
2014-11-18,7.0,12.0,82.0,2.0,21.0,5.0,2.0,31.0,7.0,21.0,49.0,3.0,11.0,12.0,7.0,8.0,27.0,54.0,21.0,5.0
2014-11-19,2.0,18.0,79.0,1.0,9.0,7.0,7.0,33.0,8.0,19.0,46.0,2.0,,15.0,10.0,10.0,31.0,46.0,24.0,3.0
2014-11-20,2.0,13.0,80.0,3.0,15.0,6.0,6.0,34.0,5.0,12.0,71.0,2.0,,23.0,10.0,13.0,21.0,50.0,30.0,4.0
2014-11-21,3.0,9.0,105.0,2.0,18.0,11.0,8.0,33.0,5.0,12.0,52.0,3.0,5.0,12.0,7.0,6.0,26.0,40.0,39.0,3.0
2014-11-22,3.0,18.0,109.0,4.0,10.0,18.0,11.0,24.0,6.0,16.0,47.0,,4.0,15.0,8.0,9.0,22.0,30.0,33.0,4.0
2014-11-23,6.0,8.0,65.0,2.0,12.0,17.0,5.0,8.0,2.0,5.0,47.0,,2.0,19.0,10.0,9.0,31.0,40.0,31.0,4.0
2014-11-24,4.0,12.0,63.0,6.0,25.0,6.0,2.0,51.0,5.0,5.0,71.0,3.0,,18.0,7.0,12.0,28.0,48.0,41.0,6.0
2014-11-25,3.0,10.0,74.0,,13.0,3.0,4.0,29.0,2.0,20.0,63.0,3.0,9.0,18.0,10.0,7.0,37.0,42.0,27.0,2.0
2014-11-26,2.0,7.0,64.0,1.0,20.0,5.0,7.0,34.0,5.0,19.0,35.0,1.0,1.0,13.0,11.0,5.0,24.0,33.0,21.0,5.0
2014-11-27,4.0,9.0,37.0,1.0,12.0,10.0,2.0,15.0,5.0,1.0,29.0,,,13.0,8.0,2.0,14.0,15.0,20.0,2.0
2014-11-28,2.0,9.0,56.0,18.0,16.0,3.0,3.0,31.0,4.0,33.0,40.0,2.0,4.0,11.0,8.0,8.0,29.0,39.0,25.0,
2014-11-29,8.0,8.0,118.0,2.0,15.0,17.0,34.0,24.0,3.0,22.0,43.0,,4.0,20.0,6.0,8.0,31.0,27.0,32.0,4.0
2014-11-30,5.0,14.0,58.0,1.0,15.0,7.0,7.0,12.0,5.0,6.0,34.0,2.0,1.0,17.0,10.0,8.0,42.0,26.0,32.0,3.0
2014-12-01,,12.0,43.0,,20.0,8.0,3.0,51.0,4.0,10.0,55.0,3.0,,20.0,12.0,4.0,39.0,40.0,27.0,5.0
2014-12-02,4.0,10.0,60.0,3.0,18.0,6.0,7.0,38.0,2.0,20.0,74.0,3.0,9.0,14.0,5.0,12.0,31.0,45.0,30.0,3.0
2014-12-03,2.0,11.0,71.0,2.0,12.0,14.0,6.0,41.0,2.0,20.0,58.0,,5.0,5.0,9.0,9.0,26.0,51.0,29.0,1.0
2014-12-04,1.0,5.0,87.0,3.0,9.0,11.0,10.0,30.0,6.0,24.0,57.0,3.0,11.0,9.0,4.0,6.0,37.0,43.0,32.0,
2014-12-05,6.0,12.0,101.0,2.0,18.0,10.0,7.0,41.0,4.0,20.0,71.0,1.0,4.0,23.0,17.0,5.0,30.0,43.0,31.0,3.0
2014-12-06,2.0,5.0,94.0,4.0,14.0,22.0,7.0,14.0,4.0,18.0,43.0,,,21.0,6.0,9.0,31.0,49.0,26.0,
2014-12-07,5.0,15.0,52.0,1.0,17.0,16.0,5.0,11.0,5.0,4.0,41.0,2.0,,14.0,5.0,6.0,28.0,37.0,33.0,1.0
2014-12-08,4.0,11.0,56.0,2.0,20.0,3.0,6.0,39.0,4.0,9.0,57.0,3.0,,17.0,7.0,7.0,32.0,52.0,24.0,3.0
2014-12-09,1.0,6.0,63.0,3.0,24.0,2.0,2.0,39.0,7.0,27.0,45.0,4.0,6.0,13.0,12.0,5.0,20.0,62.0,30.0,1.0
2014-12-10,5.0,10.0,67.0,31.0,26.0,5.0,7.0,40.0,7.0,20.0,69.0,2.0,3.0,13.0,8.0,9.0,32.0,56.0,26.0,1.0
2014-12-11,2.0,15.0,57.0,2.0,24.0,9.0,6.0,39.0,2.0,19.0,52.0,3.0,6.0,16.0,15.0,12.0,22.0,51.0,24.0,3.0
2014-12-12,5.0,4.0,65.0,4.0,20.0,12.0,11.0,34.0,2.0,21.0,60.0,4.0,3.0,22.0,12.0,5.0,25.0,44.0,21.0,2.0
2014-12-13,3.0,13.0,69.0,2.0,17.0,18.0,5.0,22.0,3.0,11.0,46.0,1.0,5.0,15.0,4.0,12.0,35.0,34.0,40.0,2.0
2014-12-14,5.0,8.0,53.0,3.0,13.0,17.0,1.0,13.0,2.0,3.0,38.0,1.0,,12.0,15.0,8.0,26.0,27.0,39.0,
2014-12-15,3.0,17.0,74.0,1.0,18.0,9.0,10.0,25.0,3.0,11.0,61.0,8.0,,19.0,8.0,9.0,24.0,35.0,35.0,1.0
2014-12-16,5.0,17.0,65.0,6.0,19.0,2.0,4.0,26.0,3.0,27.0,66.0,4.0,5.0,14.0,16.0,10.0,19.0,55.0,27.0,3.0
2014-12-17,6.0,10.0,58.0,4.0,29.0,7.0,13.0,32.0,4.0,20.0,57.0,6.0,6.0,9.0,12.0,8.0,29.0,52.0,20.0,7.0
2014-12-18,2.0,10.0,86.0,2.0,15.0,7.0,13.0,37.0,7.0,25.0,67.0,4.0,6.0,10.0,17.0,16.0,17.0,47.0,20.0,5.0
2014-12-19,6.0,13.0,79.0,1.0,17.0,7.0,11.0,33.0,4.0,11.0,72.0,3.0,8.0,13.0,8.0,9.0,26.0,56.0,25.0,3.0
2014-12-20,7.0,21.0,54.0,,19.0,12.0,6.0,36.0,2.0,15.0,45.0,1.0,1.0,22.0,7.0,5.0,34.0,48.0,44.0,4.0
2014-12-21,7.0,9.0,39.0,4.0,9.0,7.0,3.0,20.0,5.0,4.0,42.0,1.0,,14.0,9.0,5.0,30.0,34.0,44.0,4.0
2014-12-22,2.0,9.0,68.0,1.0,20.0,9.0,7.0,24.0,5.0,12.0,47.0,4.0,,12.0,15.0,11.0,38.0,62.0,51.0,1.0
2014-12-23,4.0,7.0,58.0,3.0,15.0,11.0,2.0,29.0,5.0,10.0,44.0,3.0,,21.0,11.0,11.0,37.0,65.0,27.0,2.0
2014-12-24,3.0,10.0,45.0,4.0,5.0,7.0,,17.0,6.0,4.0,37.0,1.0,,9.0,16.0,6.0,33.0,32.0,24.0,
2014-12-25,7.0,8.0,14.0,5.0,8.0,,4.0,17.0,3.0,3.0,31.0,1.0,,9.0,4.0,6.0,21.0,17.0,26.0,
2014-12-26,2.0,9.0,75.0,3.0,11.0,7.0,5.0,26.0,4.0,28.0,41.0,1.0,,13.0,5.0,12.0,30.0,43.0,35.0,2.0
2014-12-27,2.0,7.0,78.0,6.0,17.0,7.0,2.0,24.0,2.0,8.0,30.0,,,16.0,9.0,8.0,21.0,36.0,31.0,2.0
2014-12-28,6.0,14.0,82.0,5.0,13.0,12.0,8.0,17.0,2.0,8.0,56.0,,,9.0,9.0,6.0,29.0,25.0,36.0,2.0
2014-12-29,4.0,10.0,81.0,3.0,22.0,5.0,3.0,31.0,3.0,6.0,42.0,2.0,,17.0,8.0,7.0,31.0,52.0,50.0,3.0
2014-12-30,4.0,9.0,69.0,3.0,17.0,7.0,7.0,30.0,9.0,20.0,33.0,2.0,4.0,13.0,3.0,8.0,29.0,43.0,32.0,3.0
2014-12-31,3.0,11.0,45.0,2.0,14.0,7.0,6.0,28.0,4.0,12.0,29.0,7.0,,13.0,10.0,1.0,39.0,31.0,25.0,5.0
2015-01-01,4.0,15.0,53.0,3.0,15.0,20.0,9.0,20.0,7.0,5.0,45.0,,4.0,8.0,7.0,7.0,29.0,35.0,35.0,7.0
2015-01-02,6.0,14.0,86.0,3.0,15.0,11.0,6.0,26.0,5.0,26.0,57.0,,,22.0,8.0,12.0,28.0,51.0,36.0,6.0
2015-01-03,2.0,12.0,58.0,2.0,11.0,6.0,3.0,27.0,4.0,15.0,43.0,,1.0,14.0,11.0,10.0,23.0,22.0,35.0,
2015-01-04,2.0,4.0,52.0,4.0,9.0,12.0,1.0,12.0,4.0,7.0,45.0,1.0,,17.0,10.0,5.0,24.0,25.0,31.0,
2015-01-05,3.0,7.0,70.0,5.0,25.0,5.0,3.0,41.0,5.0,8.0,45.0,4.0,,14.0,11.0,6.0,25.0,47.0,35.0,4.0
2015-01-06,4.0,5.0,65.0,3.0,23.0,5.0,3.0,27.0,4.0,26.0,52.0,1.0,,14.0,11.0,8.0,18.0,42.0,30.0,4.0
2015-01-07,2.0,8.0,45.0,4.0,8.0,3.0,4.0,36.0,4.0,24.0,51.0,1.0,8.0,16.0,8.0,5.0,22.0,41.0,21.0,4.0
2015-01-08,,6.0,55.0,2.0,20.0,7.0,1.0,33.0,7.0,19.0,40.0,1.0,8.0,11.0,8.0,5.0,11.0,43.0,19.0,3.0
2015-01-09,1.0,4.0,57.0,1.0,11.0,11.0,6.0,31.0,6.0,17.0,36.0,2.0,3.0,15.0,7.0,7.0,26.0,41.0,22.0,2.0
2015-01-10,3.0,5.0,58.0,4.0,15.0,14.0,4.0,26.0,5.0,18.0,29.0,1.0,4.0,10.0,3.0,5.0,17.0,31.0,33.0,4.0
2015-01-11,9.0,10.0,58.0,3.0,8.0,6.0,4.0,10.0,5.0,6.0,32.0,,4.0,12.0,10.0,6.0,17.0,31.0,33.0,3.0
2015-01-12,2.0,12.0,62.0,5.0,21.0,4.0,2.0,23.0,4.0,10.0,44.0,2.0,,16.0,4.0,4.0,13.0,42.0,15.0,1.0
2015-01-13,4.0,13.0,121.0,3.0,15.0,6.0,14.0,51.0,6.0,24.0,57.0,4.0,9.0,24.0,11.0,10.0,29.0,45.0,24.0,5.0
2015-01-14,5.0,12.0,101.0,1.0,19.0,7.0,13.0,34.0,9.0,23.0,44.0,1.0,5.0,16.0,10.0,9.0,24.0,39.0,22.0,3.0
2015-01-15,5.0,12.0,92.0,3.0,21.0,9.0,12.0,33.0,4.0,28.0,49.0,10.0,,17.0,5.0,4.0,22.0,37.0,20.0,2.0
2015-01-16,4.0,7.0,95.0,,17.0,12.0,8.0,21.0,1.0,23.0,53.0,4.0,10.0,9.0,6.0,10.0,20.0,47.0,22.0,5.0
2015-01-17,1.0,8.0,82.0,8.0,14.0,17.0,12.0,29.0,8.0,21.0,49.0,,6.0,10.0,6.0,5.0,13.0,43.0,27.0,2.0
2015-01-18,7.0,7.0,46.0,,8.0,16.0,4.0,16.0,3.0,1.0,30.0,,5.0,13.0,7.0,7.0,20.0,23.0,19.0,
2015-01-19,10.0,10.0,55.0,2.0,22.0,11.0,1.0,26.0,9.0,9.0,51.0,,,14.0,3.0,6.0,39.0,46.0,28.0,
2015-01-20,1.0,14.0,80.0,3.0,27.0,5.0,5.0,29.0,5.0,22.0,64.0,5.0,7.0,12.0,15.0,10.0,33.0,50.0,36.0,8.0
2015-01-21,2.0,6.0,57.0,4.0,22.0,4.0,7.0,26.0,6.0,20.0,60.0,4.0,,19.0,13.0,9.0,21.0,47.0,31.0,4.0
2015-01-22,1.0,14.0,96.0,2.0,20.0,9.0,8.0,40.0,6.0,24.0,39.0,3.0,4.0,13.0,8.0,7.0,23.0,39.0,19.0,2.0
2015-01-23,,12.0,99.0,3.0,17.0,8.0,5.0,36.0,5.0,20.0,53.0,7.0,9.0,16.0,,9.0,25.0,40.0,29.0,8.0
2015-01-24,2.0,3.0,64.0,6.0,13.0,8.0,4.0,14.0,7.0,16.0,43.0,1.0,,14.0,7.0,11.0,28.0,37.0,32.0,2.0
2015-01-25,2.0,13.0,45.0,4.0,11.0,10.0,3.0,16.0,1.0,9.0,41.0,2.0,,12.0,6.0,4.0,23.0,39.0,40.0,2.0
2015-01-26,7.0,15.0,25.0,4.0,24.0,6.0,2.0,14.0,3.0,4.0,44.0,2.0,,16.0,4.0,6.0,29.0,60.0,27.0,
2015-01-27,4.0,4.0,93.0,3.0,14.0,12.0,6.0,19.0,4.0,28.0,37.0,,5.0,18.0,9.0,8.0,17.0,42.0,32.0,4.0
2015-01-28,3.0,6.0,65.0,2.0,15.0,7.0,11.0,26.0,4.0,26.0,45.0,2.0,13.0,13.0,7.0,9.0,20.0,45.0,25.0,5.0
2015-01-29,7.0,8.0,98.0,3.0,20.0,6.0,4.0,26.0,2.0,25.0,44.0,4.0,10.0,16.0,7.0,7.0,23.0,33.0,30.0,4.0
2015-01-30,5.0,8.0,66.0,,11.0,10.0,15.0,37.0,7.0,33.0,37.0,2.0,,8.0,9.0,5.0,21.0,42.0,30.0,4.0
2015-01-31,3.0,6.0,61.0,5.0,12.0,8.0,4.0,21.0,4.0,18.0,31.0,3.0,2.0,10.0,13.0,7.0,16.0,32.0,23.0,2.0
2015-02-01,2.0,5.0,53.0,6.0,6.0,15.0,4.0,9.0,2.0,8.0,30.0,1.0,1.0,16.0,7.0,6.0,27.0,34.0,24.0,1.0
2015-02-02,5.0,10.0,58.0,6.0,12.0,7.0,8.0,30.0,7.0,10.0,43.0,2.0,,19.0,5.0,10.0,17.0,36.0,28.0,4.0
